,X_-TACT_TIME_mean,X_-CONVEYOR_SPEED_mean,PUMP_high,PUMP_low,CLN1_over-etching-ratio,CLN1_EPT_time,clean_count,EPT_clean_count_ratio,NH3_TREAT_-RF_FREQ-max,NH3_TREAT_-RF_FREQ-range,NH3_TREAT_-RF_FREQ-mean,NP_3_-MFC_VOL_SIH4-range,VENT_high,VENT_low,Output
1558,150,3150,26215.1,9322.3375,0.002397363,10011,5,2002.2,13971,451,13632.75,1,16059.17333,5921.223077,0.8075688
21663,175,3150,72332.93333,12625.12,0.00024975,12012,7,1716.0,13983,445,13640.6923,1,18206.69375,7102.733333,0.6004702
24474,140,3150,55701.6,8123.766667,0.008105604,12954,2,6477.0,13956,425,13661.7692,1,16460.9125,7431.23,0.81377006
11613,150,3150,39086.55,10298.96667,0.000692361,12999,7,1857.0,13971,442,13655.2857,1,17100.33333,7433.663636,0.78567266
38578,140,3150,49224.03333,12571.86,0.001250625,11994,3,3998.0,13972,448,13661.8462,1,18015.52857,7013.958333,0.8285352
28105,170,3150,49928.83333,12252.2,0.009254627,11994,2,5997.0,13963,432,13639.0,1,16389.36111,6348.066667,0.63710195
11217,150,3150,48750.4,10654.11429,0.00450045,9999,4,2499.75,13963,435,13636.75,1,16768.47647,8079.358333,0.666438
6556,150,3150,50243.23333,9855.066667,0.002101471,9993,8,1249.125,13986,454,13636.7692,1,17652.24286,7942.154545,0.54798084
12360,165,4200,45585.66,13211.08,0.004151292,13008,3,4336.0,13958,437,13630.25,1,15832.2875,7963.94,0.75902164
13167,150,3150,35296.58,10501.91429,0.000691882,13008,4,3252.0,13974,454,13633.5,1,15769.40556,7931.4,0.81686425
7158,150,3150,61352.13333,12975.18571,0.00180072,9996,2,4998.0,13965,437,13637.25,1,14352.52778,7288.381818,0.51919115
9000,165,4200,30369.3,12784.92,0.00598444,10026,5,2005.2,13982,451,13669.7692,1,17595.90625,8671.266667,0.80607396
1163,150,3150,25900.45,10654.11429,0.005408654,9984,5,1996.8,13970,437,13680.7333,1,15742.25,7351.33,0.7743257
27426,160,3150,32431.16667,11098.01667,0.010844485,13002,5,2600.4,13970,444,13639.3333,1,16414.69412,8363.48,0.6863579
19490,150,3150,29080.875,10354.45,0.003923379,12999,3,4333.0,13966,438,13637.5,1,15499.55,5560.1125,0.91449064
2922,150,3150,46480.5,11932.6,0.0015006,9996,3,3332.0,13978,452,13639.0,1,17200.28,7094.663636,0.722966
16450,165,4200,41515.5,12838.18,0.001376147,13080,6,2180.0,13939,407,13633.75,1,17608.95333,6202.214286,0.48180917
24871,140,3150,39855.98571,9189.175,0.002075646,13008,2,6504.0,13967,441,13638.5833,1,16482.96,7031.71,0.83521223
13395,150,3150,53734.86667,13051.28571,0.000922935,13002,4,3250.5,13966,434,13665.5385,1,17823.56875,6614.425,0.51257354
26311,140,2650,45566.88,12185.6375,0.000460405,13032,1,13032.0,13972,443,13641.4167,1,21049.46667,6791.99,0.37403494
25874,140,2650,37713.93333,12198.94,0.001839503,13047,7,1863.857143,13965,423,13672.1538,1,18617.65714,7879.6,0.90029997
36041,160,3150,39790.56667,12305.5,0.003239472,12039,6,2006.5,13973,447,13685.6429,1,16209.71333,8819.233333,0.7543277
4862,150,3150,50345.2,10501.9,0.000901442,9984,2,4992.0,13962,474,13606.5,1,14870.22222,5859.753333,0.6676774
7437,150,3150,25128.81667,10349.7,0.006304413,9993,2,4996.5,13955,435,13653.8462,1,15711.45556,7931.388889,0.6575001
5048,150,3150,29668.84,10349.7,0.0017991,10005,5,2001.0,13996,463,13650.75,1,15509.03333,5859.753333,0.78606033
16950,145,2650,41618.62857,10687.4125,0.001151808,13023,6,2170.5,13996,463,13648.75,1,17802.76,7031.71,0.82217646
1074,150,3150,34849.65,12465.3,0.00060006,9999,7,1428.428571,13983,456,13658.8571,1,16526.10625,6688.4,0.7350026
22128,140,2650,50088.4,10487.625,0.003455425,13023,4,3255.75,13990,472,13585.4286,1,19316.56154,8717.0,0.78218013
39533,185,3150,49096.4,11231.2,0.003737852,12039,4,3009.75,13972,441,13636.0769,1,17586.94615,6945.661538,0.6429303
7468,150,3150,30477.62,12145.7,0.003871352,10074,7,1439.142857,13964,441,13649.0,1,17181.32,7361.027273,0.6429897
7489,150,3150,41470.86667,9289.05,0.001802885,9984,3,3328.0,13956,470,13605.3333,1,15687.71875,7457.87,0.7941722
36756,140,3150,53944.5,9988.233333,0.002002002,11988,5,2397.6,13976,449,13667.7692,1,19290.38462,7651.590909,0.9061576
40348,190,3150,38684.03333,10996.55714,0.001497753,12018,5,2403.6,13982,463,13625.8462,1,16128.78667,5560.10625,0.78330076
13251,165,4200,38997.4,10432.15,0.004848765,12993,6,2165.5,13975,462,13628.5,1,16570.1,7048.1,0.68141085
10523,150,3150,48190.13333,12252.22,0.001154468,12993,3,4331.0,13972,447,13628.1538,1,17188.96667,7433.654545,0.48424977
24118,140,2650,39682.44286,11795.61429,0.007848569,12996,2,6498.0,13982,453,13642.25,1,16555.46875,9255.75,0.30617368
24634,160,3150,47805.56,10616.05714,0.008769905,12999,3,4333.0,13981,452,13642.0,1,16753.83125,6354.414286,0.49541825
10095,165,4200,35793.0,12625.12,0.003891051,10023,3,3341.0,13945,427,13605.3,1,16914.74706,9144.766667,0.5912216
11144,150,3150,42741.51667,11110.7,0.001201923,9984,4,2496.0,13961,475,13606.75,1,16456.46667,7191.52,0.7773857
13938,150,3150,61851.6,13013.22857,0.000692361,12999,3,4333.0,13975,452,13636.0,1,18912.21538,6814.2,0.40591332
2649,160,2650,36346.16,11681.45714,0.009583708,10017,2,5008.5,13975,445,13658.8571,1,18247.80714,8671.255556,0.41720456
31120,145,3150,33091.275,12358.76,0.006994754,12009,2,6004.5,13967,438,13663.7692,1,17458.42,6836.391667,0.82793194
22633,170,3150,44008.13333,12252.24,0.007251813,11997,6,1999.5,13956,431,13603.3636,1,18436.43846,7191.518182,0.47817317
4881,150,3150,30774.9,10616.05714,0.008112981,9984,4,2496.0,13961,432,13637.0,1,14759.70526,5821.707143,0.77136916
6657,150,3150,52327.875,12358.76,0.011414839,9987,2,4993.5,13972,444,13630.4615,1,16294.95625,6232.66,0.5827359
24603,170,3150,30271.28333,12412.02,0.00100025,11997,6,1999.5,13982,455,13642.4167,1,16038.7875,7361.018182,0.81230885
15164,165,4200,33878.2,12998.02,0.015715276,12981,6,2163.5,13969,436,13667.1538,1,19148.94167,6335.392857,0.84850705
294,135,2650,36782.8,12480.52857,0.00389922,10002,5,2000.4,13994,470,13654.0,1,18126.71429,7591.05,0.711816
31939,145,3150,48623.76667,12746.87143,0.008767535,11976,5,2395.2,13981,454,13640.5,1,18203.0875,7309.911111,0.90436816
20155,140,3150,38383.86667,10844.35714,0.002768166,13005,3,4335.0,13970,441,13609.1818,1,15901.11333,6143.866667,0.8770768
15137,150,3150,41470.86667,9721.875,0.000691563,13014,5,2602.8,13972,450,13625.8462,1,14972.49375,6208.061538,0.7178429
5718,150,3150,54647.06667,13013.22857,0.012323414,9981,6,1663.5,13972,446,13637.5,1,17971.91875,6629.222222,0.45376623
15430,150,3150,30208.86,10273.61429,0.004625347,12972,3,4324.0,13931,418,13617.5,1,15593.89375,8434.5,0.75689524
39914,140,2650,48628.2,11559.7,0.002997003,12012,4,3003.0,13971,440,13651.0,1,16480.96875,7901.8,0.79052866
37427,140,3150,51591.6,9988.233333,0.007501875,11997,6,1999.5,13984,459,13656.1429,1,17177.87857,7336.8,0.8876421
30899,160,3150,44059.98,13743.8,0.01685523,12993,5,2598.6,13966,433,13642.8333,1,17354.61333,5941.715385,0.63605505
27593,160,3150,31606.86667,13477.44,0.010844485,13002,5,2600.4,13972,437,13669.4615,1,16560.85294,7697.59,0.60209787
1609,150,3150,41666.16667,12145.68,0.003881756,10047,3,3349.0,13967,441,13627.7692,1,18703.51538,6614.425,0.7303558
35975,140,3150,48399.83333,10121.4,0.004235177,12042,5,2408.4,13994,464,13646.0,1,17816.50625,6392.466667,0.78988016
30240,170,3150,35568.3,10958.5,0.001152605,13014,3,4338.0,13964,435,13637.75,1,16339.82941,6072.84,0.49115986
13668,165,4200,36465.92,12731.66,0.009652953,13053,2,6526.5,13934,401,13611.2727,1,17363.61429,8523.277778,0.7411637
16116,145,2650,40967.24286,12214.15714,0.005064457,13032,4,3258.0,13978,447,13616.9091,1,19559.79231,8079.355556,0.7900183
17835,145,2650,41415.68571,12328.31429,0.005299539,13020,5,2604.0,13977,431,13670.5714,1,19698.48667,8197.744444,0.8607539
13365,150,3150,40241.63333,10768.24286,0.001155268,12984,4,3246.0,13964,485,13590.9231,1,15094.71111,5365.107143,0.668834
3065,150,3150,65551.96667,12861.02857,0.006592748,10011,3,3337.0,13981,447,13645.75,1,15959.25,7361.027273,0.56601405
1975,150,3150,68980.2,12731.66,0.001200841,9993,8,1249.125,13987,460,13642.0,1,16961.23333,6683.018182,0.56980693
2221,150,3150,48385.42,12145.68,0.001487652,10083,2,5041.5,13968,443,13635.75,1,16388.6,6725.4,0.5784404
3850,150,3150,33319.68,10501.9,0.006594724,10008,2,5004.0,13961,449,13616.4286,1,14885.90625,5793.16875,0.7610353
34560,140,2650,36388.76667,12571.84,0.001993024,12042,2,6021.0,13966,444,13635.0,1,19450.52308,8049.777778,0.9194053
4247,150,3150,38370.7,10387.75714,0.000901442,9984,2,4992.0,13963,478,13604.5,1,15131.4,5962.2,0.74624443
24092,160,3150,37130.76667,8123.75,0.004151292,13008,2,6504.0,13970,449,13643.4545,1,18433.82,6026.23125,0.52177334
31828,145,3150,49328.86667,9855.05,0.002239363,12057,5,2411.4,13994,463,13675.3077,1,17558.30667,7022.018182,0.81485856
28610,170,3150,39873.82,10349.7,0.001152339,13017,5,2603.4,13973,445,13639.25,1,17203.77647,8375.322222,0.7122289
12707,150,3150,37321.63333,10844.35714,0.000924001,12987,2,6493.5,13960,474,13604.5,1,15752.91875,8079.366667,0.8813471
36227,160,3150,36081.56,12944.74,0.006495129,12009,7,1715.571429,13966,442,13662.1538,1,16051.65333,7697.59,0.5708438
2124,150,3150,53944.5,11666.26,0.00688829,10017,2,5008.5,13977,458,13624.6923,1,18432.93571,6777.2,0.5218295
6446,160,2650,36612.83333,11020.3375,0.007194245,10008,4,2502.0,13989,448,13608.2,1,19279.51538,8286.522222,0.6705907
32681,170,3150,43133.36667,10616.07143,0.002748626,12006,3,4002.0,13953,428,13602.8182,1,15438.38333,5479.257143,0.6748367
16101,150,3150,49733.8,11719.52,0.000692361,12999,6,2166.5,13988,456,13639.7692,1,17350.94667,7046.245455,0.7326195
3687,150,3150,36613.64,10425.8,0.004492363,10017,5,2003.4,13956,435,13621.3846,1,15431.55,8227.333333,0.71142095
30960,170,3150,48750.4,9422.2375,0.000691085,13023,3,4341.0,13946,429,13624.25,1,16128.78667,5802.685714,0.47728214
3096,150,3150,55506.225,10432.15,0.003004808,9984,5,1996.8,13980,450,13670.1538,1,16125.2625,6547.833333,0.6140809
7762,150,3150,30900.68,10692.15714,0.005407029,9987,2,4993.5,13964,437,13636.25,1,16639.05882,7271.43,0.6915087
15524,165,3600,47297.04,12465.28,0.013663733,12954,4,3238.5,13979,450,13644.75,1,16472.66471,7804.14,0.5697215
18584,150,3150,47920.725,12861.02857,0.001385042,12996,2,6498.0,13968,444,13604.7273,1,16374.3125,7578.936364,0.5072003
16471,150,3150,67689.53333,12092.42,0.001385681,12990,6,2165.0,13982,450,13638.8462,1,16139.55,7312.590909,0.6036116
26855,170,3150,36916.7,10806.3,0.002080925,12975,2,6487.5,13963,502,13600.6364,1,15510.91875,7271.43,0.5821247
39497,185,3150,48280.1,12305.5,0.008002001,11997,5,2399.4,13963,434,13641.6667,1,18527.45833,6392.469231,0.49226838
29556,140,2650,50007.7,11153.5125,0.002068015,13056,3,4352.0,13979,451,13653.0,1,21105.80833,7351.33,0.9213902
18529,150,3150,31017.88,9056.0,0.001155268,12984,4,3246.0,13967,486,13602.5,1,15910.66111,5631.464286,0.88841707
16854,150,3150,33255.06667,12305.5,0.006228374,13005,3,4335.0,13992,463,13656.3636,1,17446.26429,6954.766667,0.42007068
4330,150,3150,26005.26667,10692.15714,0.000897666,10026,4,2506.5,13921,405,13618.9167,1,17064.31176,7931.388889,0.59643626
30877,170,3150,47602.5,9455.5125,0.000921659,13020,4,3255.0,13972,444,13639.0,1,15727.76,5693.2875,0.4816651
9500,165,4200,29778.13333,13370.9,0.00839832,10002,2,5001.0,13968,432,13671.6154,1,16209.71333,8177.03,0.57393235
29620,170,3150,49133.56667,11985.88,0.007753877,11994,2,5997.0,13962,437,13649.8571,1,15948.5875,6658.816667,0.64316773
40910,160,3150,46545.78,16780.225,0.007490637,12015,5,2403.0,13989,476,13652.3636,1,17782.24667,6011.964286,0.4888331
36848,140,3150,40379.775,13165.44286,0.006736527,12024,4,3006.0,13987,462,13667.1538,1,17982.59375,7264.163636,0.80943227
8643,165,4200,37160.3,10876.06667,0.005376344,10044,2,5022.0,13948,417,13659.3077,1,17591.31538,6107.085714,0.6515812
27852,160,3150,33626.64,12838.2,0.009468822,12990,4,3247.5,13973,443,13640.75,1,17068.15,5821.714286,0.7812919
33802,160,3150,30675.21667,12731.64,0.002743826,12027,4,3006.75,13979,467,13607.7,1,15283.19375,8878.433333,0.7864312
27205,170,3150,33941.7875,10349.71429,0.000923788,12990,4,3247.5,13963,496,13603.6364,1,16413.37857,5421.064706,0.580655
5949,150,3150,54804.16,11110.71429,0.005407029,9987,2,4993.5,13960,430,13638.9167,1,15735.34667,6303.686667,0.5394203
20491,140,2650,44471.48,11666.24,0.004149378,13014,7,1859.142857,13990,474,13634.5,1,41905.14,6685.45,0.8923547
30280,160,3150,30797.3,16580.45,0.003689186,13011,3,4337.0,13978,453,13664.3846,1,16414.69412,8552.877778,0.48214227
8717,165,4200,35957.42,12998.0,0.005906675,10158,5,2031.6,13968,423,13651.4167,1,16587.88125,6556.369231,0.7614773
922,150,3150,35163.36667,10882.4,0.01230123,9999,4,2499.75,13972,445,13638.25,1,15962.51176,5643.35,0.719681
9794,165,4200,42799.66,13698.14286,0.014639976,10041,6,1673.5,13970,428,13664.2857,1,16418.3,6433.438462,0.45775816
36407,195,3150,42714.4,9422.225,0.002996255,12015,3,4005.0,13974,438,13670.7692,1,15377.32222,5736.830769,0.76263434
29661,170,3150,72461.0,12891.48,0.00150075,11994,4,2998.5,13946,413,13628.3077,1,17358.46667,7917.936364,0.6378469
33678,140,3150,35279.16667,10387.76667,0.002241036,12048,6,2008.0,13993,468,13642.0,1,17366.04667,7013.941667,0.7255418
38292,140,3150,34556.88,12252.22,0.004982561,12042,2,6021.0,13969,443,13636.75,1,16294.95625,6747.6,0.86101985
36906,195,3150,44545.63333,10578.01429,0.002745881,12018,5,2403.6,13956,427,13627.5385,1,16183.63529,5900.738462,0.72997445
19944,165,4200,37130.76667,13370.92,0.00922722,13005,6,2167.5,13982,453,13654.7273,1,17684.76154,6430.514286,0.79676706
10550,165,4200,45240.12,12678.4,0.002088305,10056,3,3352.0,13979,450,13643.8333,1,16765.19412,9115.177778,0.46075416
10780,150,3150,52010.4,12861.02857,0.000692201,13002,7,1857.428571,13960,433,13635.25,1,16356.54375,6481.25,0.69236755
39099,140,2650,36470.08,3432.988889,0.002745881,12018,6,2003.0,13956,426,13607.4545,1,19981.1,6425.75,0.8942808
11138,150,3150,37350.33333,10920.44286,0.00420042,9999,3,3333.0,13927,404,13624.0,1,16725.86,8197.744444,0.6020341
16488,150,3150,69770.5,11220.1,0.006925208,12996,4,3249.0,13990,456,13676.1538,1,19494.78462,7361.027273,0.4625292
35839,160,3150,27512.6,10964.85,0.008018041,11973,2,5986.5,13966,452,13630.4167,1,17293.54615,6515.4,0.84672964
23796,140,3150,32390.0,9255.75,0.003927004,12987,5,2597.4,13966,440,13632.3846,1,16114.65625,5469.1,0.88057077
2763,150,3150,52506.03333,11612.98,0.007793765,10008,2,5004.0,13984,452,13672.5385,1,15948.5875,6725.408333,0.589051
18873,145,2650,32717.5,11932.6,0.005763024,13014,5,2602.8,13995,455,13666.6364,1,18806.00714,8741.209091,0.83942574
7187,150,3150,60965.83333,13089.34286,0.007494005,10008,3,3336.0,13946,420,13633.1667,1,17539.34667,6540.433333,0.51498413
9677,165,4200,30887.46667,13850.36,0.003592814,10020,2,5010.0,13961,437,13635.0833,1,16294.55333,8908.011111,0.6263029
26125,170,3150,48143.36667,11879.32,0.004732254,12045,6,2007.5,13993,466,13659.8182,1,17827.18125,6414.658333,0.63010615
21549,140,3150,43224.2,11224.85714,0.005309326,12996,3,4332.0,13901,383,13635.8462,1,15283.19375,5688.535714,0.86402357
17623,150,3150,37607.88,9255.75,0.004159926,12981,5,2596.2,13967,445,13635.25,1,16464.05333,7457.88,0.707586
25306,140,2650,36327.78,13939.13333,0.007607192,13014,4,3253.5,13984,458,13640.5,1,16445.61176,7724.222222,0.79876167
37445,140,3150,51786.6,11666.24,0.002504383,11979,5,2395.8,13977,453,13655.0,1,18605.83077,7264.172727,0.8726803
36313,160,3150,45297.0,12518.58,0.015972049,12021,4,3005.25,13958,425,13642.5833,1,16360.15625,5992.935714,0.6498637
28256,170,3150,49567.2,12145.7,0.009502376,11997,4,2999.25,13985,455,13643.75,1,18925.42308,7724.218182,0.5373981
9792,165,4200,34418.46,12625.12,0.0023902,10041,2,5020.5,13945,426,13651.7692,1,16501.28125,5745.6,0.7181281
32754,150,3150,45461.175,12518.6,0.002238249,12063,4,3015.75,13986,458,13644.5,1,16060.00625,7215.736364,0.7643258
10605,165,4200,28089.3,12678.4,0.008413462,9984,5,1996.8,13979,455,13649.6364,1,17867.02667,6351.484615,0.8290033
35527,140,3150,54334.8,12092.42,0.00075,12000,3,4000.0,13983,459,13665.2308,1,19010.10769,7651.581818,0.83798593
39849,140,2650,42959.4,11879.32,0.002245509,12024,4,3006.0,13987,462,13641.5,1,19505.25385,8612.066667,0.82448655
7844,150,3150,49706.66667,9089.2875,0.000900901,9990,2,4995.0,13924,438,13595.5,1,15839.5125,8316.122222,0.5005324
18216,145,2650,38223.73333,14516.21667,0.008992391,13011,2,6505.5,13979,454,13630.2222,1,19411.80769,9089.2875,0.31735593
26790,170,3150,31956.925,9355.6375,0.004156084,12993,5,2598.6,13961,446,13626.5,1,12994.98947,5060.7,0.5035139
18834,150,3150,39808.4,10958.5,0.002998847,13005,5,2601.0,13975,449,13664.1538,1,15984.14375,8641.666667,0.668584
25826,170,3150,30909.28,9588.68,0.000460617,13026,5,2605.2,13970,445,13663.7692,1,14983.21875,5536.328571,0.60355467
1381,150,3150,29417.22,8989.4,0.010271903,9930,2,4965.0,13959,440,13599.0,1,16710.74667,7990.577778,0.8538108
24176,140,3150,38584.68571,10654.11429,0.001151808,13023,3,4341.0,13966,434,13656.0,1,15807.45625,7324.71,0.8489301
19407,165,4200,29058.7,11186.81667,0.005993545,13014,4,3253.5,13975,442,13643.5,1,16814.49333,8848.822222,0.68884397
14298,165,4200,33195.18,13317.62,0.006689735,13005,5,2601.0,13975,446,13642.5,1,15044.8125,8523.288889,0.77334666
21994,165,3150,42788.66,10343.36667,0.004849885,12990,4,3247.5,13970,449,13683.6429,1,17720.22,5916.828571,0.6950887
35887,160,3150,35704.4,13051.28,0.010255128,11994,3,3998.0,13979,450,13641.5,1,16261.73529,7724.24,0.7200633
9851,165,4200,31802.2,13583.98,0.009595202,10005,4,2501.25,13937,409,13630.25,1,14530.44706,7910.67,0.7406173
23818,170,3150,33031.03333,12092.4,0.008006005,11991,7,1713.0,13976,449,13641.25,1,15966.3625,6392.458333,0.5658228
21711,175,3150,31339.9,12305.5,0.008504252,11994,6,1999.0,13975,440,13683.8667,1,16942.27333,6451.655556,0.50614184
8914,165,4200,40188.72,12731.66,0.020658683,10020,5,2004.0,13968,432,13668.9231,1,16781.92941,7670.96,0.44909412
24042,140,3150,40384.62857,9189.1625,0.00161216,13026,3,4342.0,13966,441,13605.1818,1,16791.73333,7990.577778,0.88091093
35974,140,3150,70599.33333,12625.12,0.001990545,12057,2,6028.5,13978,447,13642.75,1,17181.32,6503.45,0.78593427
25669,170,3150,71251.06667,12944.72,0.010790464,11955,5,2391.0,13968,444,13637.1667,1,16443.1375,7022.027273,0.5310334
31566,145,3150,47199.63333,9810.65,0.001492537,12060,2,6030.0,13979,450,13641.5,1,17562.16667,7070.454545,0.8016382
22154,170,3150,32466.55,12358.76,0.010763454,11985,4,2996.25,13989,452,13650.0,1,16688.0,7519.338462,0.5580086
24782,170,3150,49338.54,12518.58,0.000249875,12006,4,3001.5,13967,439,13629.3077,1,16143.1,7697.6,0.751552
1358,150,3150,49799.6,12899.08571,0.02247191,9879,3,3293.0,13957,428,13636.0,1,17631.92857,7554.727273,0.4552108
35295,140,3150,53435.1,12305.5,0.005242137,12018,3,4006.0,13998,470,13647.8333,1,15969.96875,6348.075,0.85215
29363,170,3150,29974.46,9828.42,0.00461574,12999,4,3249.75,13943,426,13625.1667,1,15127.9,8305.363636,0.5061581
20061,140,3150,36833.84,10463.85714,0.005084354,12981,2,6490.5,13956,430,13633.5,1,15959.28667,7138.25,0.8484239
6356,160,2650,45878.42,12061.97143,0.006892418,10011,5,2002.2,13988,472,13634.0,1,19106.83846,7901.8,0.7277835
31472,145,3150,50767.0,10121.4,0.002238806,12060,2,6030.0,13972,442,13640.5,1,16384.9875,7312.581818,0.7821479
